model_type,resnet18
seed,1
cutshift,False
featuregroup,False
dataset,cifar100
momentum,0.9
lr,0.25
mix_prob,1.0
featureshift,False
lr_decay,0.0001
epochs,250
featuremix,False
resume,False
beta,1.0
cutmix,True
batch_size,64

epoch,train_loss,train_acc,test_loss,test_acc
77,1991.0836215615273,0.42264,"tensor(1.3484, device='cuda:0')",0.5958
78,1968.5528867840767,0.43024,"tensor(1.1041, device='cuda:0')",0.6055
79,1967.455607175827,0.43312,"tensor(1.7059, device='cuda:0')",0.5944
80,1943.9656297564507,0.44332,"tensor(1.6109, device='cuda:0')",0.5864
81,1966.2421905994415,0.43968,"tensor(1.9224, device='cuda:0')",0.6083
82,1969.596884906292,0.43438,"tensor(1.6007, device='cuda:0')",0.5996
83,1952.6955183148384,0.43532,"tensor(1.7431, device='cuda:0')",0.5972
84,1944.890566289425,0.44328,"tensor(1.4151, device='cuda:0')",0.5921
85,1982.6132234930992,0.43346,"tensor(1.5602, device='cuda:0')",0.5967
86,1934.3576815128326,0.44404,"tensor(1.9114, device='cuda:0')",0.5772
87,1941.2065308094025,0.44046,"tensor(1.4808, device='cuda:0')",0.6056
88,1952.485119819641,0.43544,"tensor(1.8006, device='cuda:0')",0.5858
89,1945.4717727899551,0.43516,"tensor(1.6971, device='cuda:0')",0.5987
90,1937.3640489578247,0.43912,"tensor(1.4012, device='cuda:0')",0.5867
91,1956.0210440158844,0.44012,"tensor(1.3640, device='cuda:0')",0.606
92,1961.691313445568,0.43172,"tensor(1.7528, device='cuda:0')",0.5993
93,1935.2540592551231,0.4444,"tensor(1.5815, device='cuda:0')",0.5776
94,1921.2439307570457,0.45074,"tensor(1.3799, device='cuda:0')",0.6119
95,1959.4364386796951,0.43638,"tensor(1.7047, device='cuda:0')",0.5998
96,1964.1728741526604,0.42816,"tensor(1.4058, device='cuda:0')",0.5922
97,1945.8734948635101,0.4405,"tensor(1.2946, device='cuda:0')",0.5943
98,1963.8991010189056,0.43654,"tensor(1.4217, device='cuda:0')",0.5813
99,1922.6757278442383,0.44816,"tensor(1.9642, device='cuda:0')",0.5911
100,1949.8167605996132,0.4368,"tensor(1.8982, device='cuda:0')",0.5678
101,1959.431812942028,0.44088,"tensor(1.2618, device='cuda:0')",0.6033
102,1936.6579599380493,0.44784,"tensor(1.1389, device='cuda:0')",0.6088
103,1926.0788614749908,0.44776,"tensor(1.8672, device='cuda:0')",0.578
104,1924.0458543896675,0.44806,"tensor(1.4312, device='cuda:0')",0.5798
105,1927.2744596004486,0.44502,"tensor(1.2743, device='cuda:0')",0.5973
106,1910.762805223465,0.45702,"tensor(1.1081, device='cuda:0')",0.596
107,1929.420735836029,0.45202,"tensor(1.2635, device='cuda:0')",0.5846
108,1919.2493931651115,0.45002,"tensor(1.9269, device='cuda:0')",0.597
109,1935.0573999881744,0.44862,"tensor(1.5146, device='cuda:0')",0.6008
110,1924.780145764351,0.44578,"tensor(1.9784, device='cuda:0')",0.596
111,1945.235628068447,0.4434,"tensor(1.3923, device='cuda:0')",0.5896
112,1938.036699295044,0.44846,"tensor(1.6796, device='cuda:0')",0.6062
113,1952.8442273139954,0.43978,"tensor(2.3326, device='cuda:0')",0.5777
114,1917.700566649437,0.45474,"tensor(1.7669, device='cuda:0')",0.6093
115,1920.587630867958,0.4519,"tensor(1.6316, device='cuda:0')",0.592
116,1931.8385359048843,0.44898,"tensor(2.1341, device='cuda:0')",0.5318
117,1951.971533536911,0.43914,"tensor(1.6589, device='cuda:0')",0.5964
118,1930.2792392969131,0.4524,"tensor(1.2675, device='cuda:0')",0.6334
119,1954.7028940916061,0.4298,"tensor(1.6354, device='cuda:0')",0.5692
120,1945.9215406179428,0.44254,"tensor(1.1907, device='cuda:0')",0.5745
121,1956.1251275539398,0.43436,"tensor(1.6310, device='cuda:0')",0.6069
122,1943.1243386268616,0.4449,"tensor(1.2253, device='cuda:0')",0.5874
123,1931.5034052729607,0.44454,"tensor(1.6333, device='cuda:0')",0.5815
124,1919.7505581974983,0.4449,"tensor(1.4150, device='cuda:0')",0.6277
125,1661.8229697346687,0.54278,"tensor(1.2357, device='cuda:0')",0.7394
126,1585.9247187376022,0.54228,"tensor(1.1656, device='cuda:0')",0.7463
127,1533.723688095808,0.56496,"tensor(1.1932, device='cuda:0')",0.7602
128,1515.7156247794628,0.5715,"tensor(1.0512, device='cuda:0')",0.759
129,1495.972201257944,0.57106,"tensor(1.2979, device='cuda:0')",0.7622
130,1447.888543844223,0.58856,"tensor(1.0377, device='cuda:0')",0.7626
131,1452.990381449461,0.57624,"tensor(1.0832, device='cuda:0')",0.7652
132,1449.1376685500145,0.58656,"tensor(1.0655, device='cuda:0')",0.766
133,1386.3182414472103,0.615,"tensor(0.9378, device='cuda:0')",0.7688
134,1396.9717461168766,0.60634,"tensor(0.9331, device='cuda:0')",0.7701
135,1401.7431163787842,0.58824,"tensor(0.9608, device='cuda:0')",0.7714
136,1397.0798490047455,0.60816,"tensor(0.9046, device='cuda:0')",0.772
137,1395.0104913413525,0.60102,"tensor(1.0208, device='cuda:0')",0.7695
138,1394.0851393043995,0.59872,"tensor(1.2046, device='cuda:0')",0.7712
139,1367.1832102239132,0.6088,"tensor(1.1051, device='cuda:0')",0.7668
140,1368.3661632835865,0.60288,"tensor(0.8224, device='cuda:0')",0.7664
141,1360.9944801926613,0.6173,"tensor(1.4154, device='cuda:0')",0.7667
142,1360.664041340351,0.59804,"tensor(1.0358, device='cuda:0')",0.7631
143,1345.8752962946892,0.61844,"tensor(1.0223, device='cuda:0')",0.7696
144,1348.217453300953,0.62042,"tensor(1.1492, device='cuda:0')",0.7713
145,1342.7773076593876,0.61316,"tensor(1.0872, device='cuda:0')",0.7633
146,1340.496152997017,0.61916,"tensor(1.0405, device='cuda:0')",0.759
147,1345.6723922938108,0.608,"tensor(1.4465, device='cuda:0')",0.7668
148,1322.026772260666,0.61462,"tensor(1.2688, device='cuda:0')",0.7691
149,1326.606712013483,0.61508,"tensor(1.0793, device='cuda:0')",0.7609
150,1303.8198900520802,0.64202,"tensor(1.0507, device='cuda:0')",0.7643
151,1335.6551858186722,0.61528,"tensor(1.2141, device='cuda:0')",0.7534
152,1306.1962468028069,0.63914,"tensor(1.2355, device='cuda:0')",0.7582
153,1325.5332629680634,0.6179,"tensor(1.3649, device='cuda:0')",0.7543
154,1291.7697626501322,0.63338,"tensor(1.4197, device='cuda:0')",0.7561
155,1306.9251086711884,0.6271,"tensor(1.5819, device='cuda:0')",0.7612
156,1301.6969829797745,0.62416,"tensor(1.1376, device='cuda:0')",0.7599
157,1303.9530896544456,0.61686,"tensor(1.6342, device='cuda:0')",0.7597
158,1283.3660457581282,0.63468,"tensor(1.2239, device='cuda:0')",0.7577
159,1323.7271085977554,0.6172,"tensor(1.2435, device='cuda:0')",0.7536
160,1313.0736142396927,0.62346,"tensor(1.1291, device='cuda:0')",0.7559
161,1304.0725782811642,0.62734,"tensor(1.5046, device='cuda:0')",0.7503
162,1305.9109931886196,0.62752,"tensor(1.1418, device='cuda:0')",0.761
163,1289.6791828870773,0.62932,"tensor(1.1463, device='cuda:0')",0.7584
164,1289.8792552053928,0.6323,"tensor(1.2996, device='cuda:0')",0.7599
165,1312.938269764185,0.61804,"tensor(1.0728, device='cuda:0')",0.7523
166,1297.24725215137,0.62824,"tensor(1.4494, device='cuda:0')",0.7553
167,1288.0768927186728,0.62324,"tensor(1.3220, device='cuda:0')",0.7515
168,1280.6278342604637,0.64082,"tensor(1.4119, device='cuda:0')",0.766
169,1306.5475399792194,0.61732,"tensor(1.1490, device='cuda:0')",0.7546
170,1286.8621925413609,0.62356,"tensor(1.1092, device='cuda:0')",0.7601
171,1284.6643952280283,0.63014,"tensor(1.3434, device='cuda:0')",0.7636
172,1296.1680046766996,0.63628,"tensor(1.0847, device='cuda:0')",0.7568
173,1269.6629114449024,0.64444,"tensor(1.0036, device='cuda:0')",0.7521
174,1273.9462319016457,0.64342,"tensor(1.4175, device='cuda:0')",0.7574
175,1263.419250279665,0.63638,"tensor(1.1007, device='cuda:0')",0.7541
176,1291.3137540370226,0.63118,"tensor(1.2867, device='cuda:0')",0.7572
177,1281.7647789865732,0.62906,"tensor(0.9733, device='cuda:0')",0.759
178,1240.9216543138027,0.65084,"tensor(0.9591, device='cuda:0')",0.7542
179,1284.171927407384,0.62012,"tensor(1.1692, device='cuda:0')",0.7563
180,1274.6951133906841,0.62538,"tensor(0.8049, device='cuda:0')",0.7487
181,1270.7317322939634,0.63342,"tensor(0.8129, device='cuda:0')",0.7578
182,1271.6366725116968,0.63518,"tensor(0.7697, device='cuda:0')",0.7479
183,1264.3372798264027,0.62792,"tensor(1.2320, device='cuda:0')",0.7552
184,1239.2256856113672,0.65152,"tensor(1.1032, device='cuda:0')",0.7606
185,1254.3658583909273,0.64626,"tensor(0.9448, device='cuda:0')",0.7566
186,1269.873283609748,0.64284,"tensor(1.1448, device='cuda:0')",0.7433
187,1255.5721934586763,0.63802,"tensor(1.1730, device='cuda:0')",0.758
188,1155.509308733046,0.66606,"tensor(1.0186, device='cuda:0')",0.788
189,1100.4591413214803,0.69906,"tensor(1.0366, device='cuda:0')",0.7916
190,1069.3955054432154,0.71084,"tensor(1.1255, device='cuda:0')",0.7941
191,1093.4979179799557,0.67476,"tensor(1.1290, device='cuda:0')",0.793
192,1050.1977962478995,0.71188,"tensor(1.0946, device='cuda:0')",0.7966
193,1061.4552927464247,0.68942,"tensor(1.1585, device='cuda:0')",0.796
