dataset,cifar10
model_type,resnet18
batch_size,64
epochs,250
lr,0.25
momentum,0.9
seed,1
resume,False
lr_decay,0.0001
cutmix,True
cutshift,True
featuregroup,True
featureshift,True
featuremix,True
beta,1.0
mix_prob,1.0
""
epoch,train_loss,train_acc,test_loss,test_acc
77,1547.0057462453842,0.31504,"tensor(1.1459, device='cuda:0')",0.5202
78,1538.5166829228401,0.31866,"tensor(1.6093, device='cuda:0')",0.5423
79,1558.781892299652,0.31322,"tensor(1.2728, device='cuda:0')",0.5068
80,1537.6015204191208,0.32544,"tensor(1.1661, device='cuda:0')",0.4866
81,1559.8609436750412,0.31438,"tensor(1.1753, device='cuda:0')",0.5297
82,1562.8296120166779,0.30716,"tensor(1.2582, device='cuda:0')",0.4603
83,1533.6706932783127,0.3224,"tensor(1.4278, device='cuda:0')",0.4824
84,1546.167061328888,0.32154,"tensor(1.2389, device='cuda:0')",0.5988
85,1555.4669280052185,0.31282,"tensor(1.2684, device='cuda:0')",0.5596
86,1552.9841583967209,0.3132,"tensor(1.3553, device='cuda:0')",0.5557
87,1548.4422466754913,0.3146,"tensor(1.3932, device='cuda:0')",0.49
88,1554.60078728199,0.31164,"tensor(1.5023, device='cuda:0')",0.5701
89,1552.4353249073029,0.31458,"tensor(1.2017, device='cuda:0')",0.594
90,1553.313256919384,0.30952,"tensor(1.2626, device='cuda:0')",0.5896
91,1553.344856619835,0.31168,"tensor(1.3332, device='cuda:0')",0.4894
92,1547.440143108368,0.31786,"tensor(1.2845, device='cuda:0')",0.5556
93,1542.8104153871536,0.32194,"tensor(1.2944, device='cuda:0')",0.5255
94,1549.328153371811,0.31944,"tensor(1.3761, device='cuda:0')",0.4894
95,1552.2970082759857,0.31498,"tensor(1.3481, device='cuda:0')",0.4815
96,1552.3890142440796,0.3171,"tensor(1.1116, device='cuda:0')",0.5189
97,1541.2370120286942,0.32024,"tensor(1.3505, device='cuda:0')",0.5122
98,1553.3037334680557,0.3125,"tensor(1.3848, device='cuda:0')",0.5806
99,1542.9895833730698,0.31928,"tensor(1.5296, device='cuda:0')",0.4831
100,1558.9015873670578,0.31406,"tensor(1.4062, device='cuda:0')",0.4518
101,1539.231812596321,0.3229,"tensor(1.2903, device='cuda:0')",0.526
102,1544.0337806940079,0.31996,"tensor(1.2964, device='cuda:0')",0.561
103,1547.6697595715523,0.31436,"tensor(1.3327, device='cuda:0')",0.5684
104,1534.9037390947342,0.32864,"tensor(1.3568, device='cuda:0')",0.5762
105,1540.1291751861572,0.32568,"tensor(1.2660, device='cuda:0')",0.5717
106,1554.6735314130783,0.31306,"tensor(1.3675, device='cuda:0')",0.4827
107,1540.274884223938,0.32372,"tensor(1.4065, device='cuda:0')",0.5076
108,1551.9478243589401,0.31706,"tensor(1.3250, device='cuda:0')",0.5001
109,1552.1595385074615,0.3135,"tensor(1.4143, device='cuda:0')",0.5556
110,1544.462842464447,0.31602,"tensor(1.2588, device='cuda:0')",0.5746
111,1529.0844078063965,0.32332,"tensor(1.2534, device='cuda:0')",0.5496
112,1549.9948862195015,0.31444,"tensor(1.5544, device='cuda:0')",0.5615
113,1543.6576325893402,0.32036,"tensor(1.2852, device='cuda:0')",0.5292
114,1546.95241522789,0.32034,"tensor(1.3012, device='cuda:0')",0.5814
115,1545.3630201816559,0.31832,"tensor(1.2242, device='cuda:0')",0.5145
116,1543.3833253383636,0.32054,"tensor(1.4182, device='cuda:0')",0.481
117,1531.3009451627731,0.3262,"tensor(1.3578, device='cuda:0')",0.5624
118,1526.883425951004,0.32752,"tensor(1.1448, device='cuda:0')",0.5709
119,1531.5767151117325,0.3252,"tensor(1.3784, device='cuda:0')",0.5132
120,1541.6857417821884,0.31652,"tensor(1.2935, device='cuda:0')",0.5623
121,1528.612682044506,0.32894,"tensor(1.2602, device='cuda:0')",0.5941
122,1529.203740477562,0.33302,"tensor(1.3989, device='cuda:0')",0.5369
123,1543.5999594926834,0.31594,"tensor(1.3070, device='cuda:0')",0.5133
124,1546.521478652954,0.32104,"tensor(1.3681, device='cuda:0')",0.5126
125,1473.392035484314,0.35738,"tensor(0.9634, device='cuda:0')",0.6894
126,1425.1645520925522,0.3875,"tensor(0.9332, device='cuda:0')",0.71
127,1419.1252105236053,0.39538,"tensor(0.9956, device='cuda:0')",0.704
128,1384.5403845310211,0.41422,"tensor(0.8559, device='cuda:0')",0.7126
129,1403.028533756733,0.39394,"tensor(0.9017, device='cuda:0')",0.721
130,1380.273742198944,0.41004,"tensor(0.7938, device='cuda:0')",0.7281
131,1385.0191086530685,0.41108,"tensor(0.9176, device='cuda:0')",0.7396
132,1379.6497067809105,0.41122,"tensor(0.8745, device='cuda:0')",0.7277
133,1386.5173884630203,0.4105,"tensor(0.8362, device='cuda:0')",0.7375
134,1402.110064983368,0.40194,"tensor(0.8354, device='cuda:0')",0.7294
135,1388.9136408567429,0.41444,"tensor(0.8042, device='cuda:0')",0.7357
136,1387.0311868786812,0.4118,"tensor(0.8239, device='cuda:0')",0.7464
137,1375.0983682274818,0.419,"tensor(0.8435, device='cuda:0')",0.7072
138,1359.977903008461,0.42308,"tensor(0.8478, device='cuda:0')",0.7482
139,1384.6032956838608,0.40816,"tensor(0.7165, device='cuda:0')",0.7386
140,1365.3050204515457,0.42142,"tensor(0.7593, device='cuda:0')",0.7567
141,1365.7839774489403,0.42348,"tensor(0.8740, device='cuda:0')",0.7468
142,1369.198903143406,0.4241,"tensor(0.8432, device='cuda:0')",0.7444
143,1375.2054958343506,0.41894,"tensor(0.7698, device='cuda:0')",0.7528
144,1376.9584745168686,0.42008,"tensor(0.7610, device='cuda:0')",0.7465
145,1363.5813304185867,0.41746,"tensor(0.8308, device='cuda:0')",0.7442
146,1347.529766380787,0.4334,"tensor(0.8590, device='cuda:0')",0.7533
147,1365.0551331043243,0.42092,"tensor(0.8284, device='cuda:0')",0.7363
148,1365.8914602398872,0.42652,"tensor(0.9378, device='cuda:0')",0.714
149,1351.939380824566,0.43028,"tensor(0.8041, device='cuda:0')",0.7448
150,1353.7059333920479,0.42654,"tensor(0.6758, device='cuda:0')",0.7602
151,1347.90124219656,0.43308,"tensor(0.6897, device='cuda:0')",0.7288
152,1339.467737019062,0.44306,"tensor(0.6760, device='cuda:0')",0.7453
153,1356.1260277032852,0.4312,"tensor(0.7596, device='cuda:0')",0.7655
154,1371.2905520796776,0.42156,"tensor(0.9456, device='cuda:0')",0.7511
155,1350.1204804182053,0.43334,"tensor(0.7160, device='cuda:0')",0.7586
156,1364.9109123945236,0.42468,"tensor(0.9512, device='cuda:0')",0.7418
157,1329.8918719291687,0.44652,"tensor(0.8167, device='cuda:0')",0.7305
158,1337.1887514591217,0.4441,"tensor(0.6361, device='cuda:0')",0.7438
159,1320.5395760536194,0.45182,"tensor(0.8017, device='cuda:0')",0.7382
160,1352.4254777431488,0.43402,"tensor(0.7662, device='cuda:0')",0.7674
161,1334.5913266539574,0.43988,"tensor(0.6776, device='cuda:0')",0.7542
162,1344.2028638720512,0.4375,"tensor(0.6469, device='cuda:0')",0.7759
163,1331.259100973606,0.44596,"tensor(0.6756, device='cuda:0')",0.7408
164,1315.328948020935,0.45532,"tensor(0.7389, device='cuda:0')",0.7606
165,1344.1837782859802,0.4352,"tensor(0.7118, device='cuda:0')",0.7671
166,1330.8180540204048,0.44038,"tensor(0.8772, device='cuda:0')",0.7824
167,1323.2426581680775,0.45306,"tensor(0.7154, device='cuda:0')",0.7759
168,1333.9923261404037,0.44202,"tensor(0.6258, device='cuda:0')",0.7604
169,1338.8472689390182,0.44416,"tensor(0.6448, device='cuda:0')",0.7731
170,1347.5032133460045,0.44132,"tensor(0.7533, device='cuda:0')",0.7419
171,1311.065981566906,0.46106,"tensor(0.7928, device='cuda:0')",0.7771
172,1322.868470788002,0.4536,"tensor(0.7461, device='cuda:0')",0.7908
173,1316.526730954647,0.4601,"tensor(0.4221, device='cuda:0')",0.7701
174,1318.3230810165405,0.45706,"tensor(0.6529, device='cuda:0')",0.7764
