dataset,cifar100
model_type,resnet50
batch_size,64
epochs,200
lr,0.1
momentum,0.9
seed,1
resume,False
lr_decay,0.0001
mixup,True
featuremixup,False
dropblock,False
cutmix,False
featurecutmix,False
cutshift,False
featureshift,False
beta,1.0
mix_prob,1.0
""
epoch,train_loss,train_acc,test_loss,test_acc
76,1718.9633293747902,0.35206,"tensor(1.4457, device='cuda:0')",0.6661
77,1700.5886660516262,0.36364,"tensor(1.2821, device='cuda:0')",0.6371
78,1690.4958337545395,0.36522,"tensor(0.9900, device='cuda:0')",0.67
79,1705.8400475978851,0.35604,"tensor(1.1377, device='cuda:0')",0.6696
80,1701.0054072737694,0.37524,"tensor(1.6182, device='cuda:0')",0.642
81,1686.8526544570923,0.35082,"tensor(1.3392, device='cuda:0')",0.6716
82,1727.5571824908257,0.34988,"tensor(1.3445, device='cuda:0')",0.676
83,1712.928150177002,0.36106,"tensor(1.2933, device='cuda:0')",0.6684
84,1676.2502664029598,0.35786,"tensor(1.1103, device='cuda:0')",0.6709
85,1705.0102303028107,0.3635,"tensor(1.3420, device='cuda:0')",0.6693
86,1669.045360147953,0.35972,"tensor(1.5617, device='cuda:0')",0.6459
87,1674.9702389836311,0.3582,"tensor(1.4766, device='cuda:0')",0.6669
88,1672.3254319429398,0.36724,"tensor(1.1905, device='cuda:0')",0.6764
89,1682.4512514173985,0.35536,"tensor(1.5893, device='cuda:0')",0.6799
90,1709.4396688640118,0.37338,"tensor(1.3922, device='cuda:0')",0.6653
91,1672.6408907473087,0.37362,"tensor(1.3314, device='cuda:0')",0.6478
92,1648.4160507321358,0.36204,"tensor(1.0103, device='cuda:0')",0.6792
93,1683.0055783390999,0.3495,"tensor(1.3758, device='cuda:0')",0.6771
94,1677.563605606556,0.35542,"tensor(1.2735, device='cuda:0')",0.6854
95,1662.3287898898125,0.34838,"tensor(1.5800, device='cuda:0')",0.6452
96,1641.5834294557571,0.37418,"tensor(1.3515, device='cuda:0')",0.6752
97,1663.8815365433693,0.36592,"tensor(1.6332, device='cuda:0')",0.6469
98,1674.3609690666199,0.37524,"tensor(1.2565, device='cuda:0')",0.675
99,1702.7795895338058,0.3677,"tensor(1.2796, device='cuda:0')",0.6924
100,1523.8283735513687,0.3891,"tensor(1.1602, device='cuda:0')",0.7567
101,1435.8416277468204,0.42798,"tensor(1.1285, device='cuda:0')",0.7622
102,1412.3909609615803,0.44898,"tensor(0.9328, device='cuda:0')",0.7751
103,1355.7989576905966,0.4501,"tensor(0.9433, device='cuda:0')",0.7701
104,1343.0375972688198,0.44432,"tensor(0.9078, device='cuda:0')",0.774
105,1319.2892492860556,0.44454,"tensor(0.9392, device='cuda:0')",0.7789
106,1327.4216423928738,0.4263,"tensor(0.9674, device='cuda:0')",0.7811
107,1331.3473195284605,0.43586,"tensor(0.9816, device='cuda:0')",0.7761
108,1306.9403380155563,0.44944,"tensor(0.9233, device='cuda:0')",0.7823
109,1320.3558827638626,0.45902,"tensor(0.8256, device='cuda:0')",0.7784
110,1363.321897789836,0.43852,"tensor(0.8063, device='cuda:0')",0.7801
111,1285.7674525529146,0.45946,"tensor(0.8711, device='cuda:0')",0.7809
112,1295.4267982318997,0.46212,"tensor(0.8965, device='cuda:0')",0.7859
113,1288.9645796567202,0.4065,"tensor(0.8345, device='cuda:0')",0.7769
114,1288.6503992825747,0.4389,"tensor(0.9252, device='cuda:0')",0.7862
115,1268.1271822750568,0.45326,"tensor(0.8884, device='cuda:0')",0.7847
116,1237.639757283032,0.44806,"tensor(0.9898, device='cuda:0')",0.7881
117,1271.8581025600433,0.45066,"tensor(0.7579, device='cuda:0')",0.7834
