dataset,cifar10
model_type,resnet18
batch_size,64
epochs,250
lr,0.25
momentum,0.9
seed,1
resume,False
lr_decay,0.0001
cutmix,True
cutshift,True
featuregroup,False
featureshift,True
featuremix,True
beta,1.0
mix_prob,1.0
""
epoch,train_loss,train_acc,test_loss,test_acc
77,1453.1560344696045,0.38492,"tensor(1.2407, device='cuda:0')",0.6016
78,1462.608591556549,0.37854,"tensor(1.0299, device='cuda:0')",0.6372
79,1453.9628641605377,0.38428,"tensor(1.0305, device='cuda:0')",0.6436
80,1471.672566652298,0.37854,"tensor(0.9552, device='cuda:0')",0.6801
81,1462.128997206688,0.37864,"tensor(0.9767, device='cuda:0')",0.6842
82,1459.4588047266006,0.38368,"tensor(1.0376, device='cuda:0')",0.6143
83,1468.4941701889038,0.37576,"tensor(0.9697, device='cuda:0')",0.6748
84,1454.3627529144287,0.38234,"tensor(0.8372, device='cuda:0')",0.6479
85,1464.7795944213867,0.37904,"tensor(0.8926, device='cuda:0')",0.6995
86,1456.494972229004,0.38378,"tensor(1.0654, device='cuda:0')",0.6665
87,1463.6318952441216,0.37894,"tensor(1.0034, device='cuda:0')",0.6632
88,1447.7567538619041,0.3908,"tensor(1.1341, device='cuda:0')",0.6941
89,1461.242643892765,0.38062,"tensor(1.2035, device='cuda:0')",0.5725
90,1453.914928495884,0.38654,"tensor(1.1354, device='cuda:0')",0.6202
91,1433.5621930360794,0.39288,"tensor(1.0123, device='cuda:0')",0.6476
92,1448.5876469016075,0.38706,"tensor(0.9259, device='cuda:0')",0.6753
93,1439.8294525146484,0.39444,"tensor(1.1174, device='cuda:0')",0.6656
94,1445.6760864257812,0.38656,"tensor(0.9555, device='cuda:0')",0.7036
95,1448.0313271284103,0.39172,"tensor(1.0886, device='cuda:0')",0.6776
96,1442.92391705513,0.39328,"tensor(1.1222, device='cuda:0')",0.5859
97,1460.2359083294868,0.37982,"tensor(0.8822, device='cuda:0')",0.6479
98,1445.0160508155823,0.39132,"tensor(0.8619, device='cuda:0')",0.6619
99,1431.552265048027,0.39828,"tensor(0.8603, device='cuda:0')",0.6868
100,1440.181632399559,0.38942,"tensor(0.8507, device='cuda:0')",0.7064
101,1437.3261095881462,0.39482,"tensor(1.0690, device='cuda:0')",0.6063
102,1458.9638602137566,0.38822,"tensor(1.0284, device='cuda:0')",0.6787
103,1434.7756131887436,0.40034,"tensor(0.8772, device='cuda:0')",0.7115
104,1441.7840549349785,0.39364,"tensor(0.9907, device='cuda:0')",0.6276
105,1427.396134853363,0.39704,"tensor(0.8864, device='cuda:0')",0.6995
106,1456.1957110762596,0.3877,"tensor(0.6600, device='cuda:0')",0.7127
107,1435.7366287708282,0.3944,"tensor(0.8538, device='cuda:0')",0.7121
108,1443.3314478993416,0.39272,"tensor(0.9851, device='cuda:0')",0.6799
109,1459.7324592471123,0.38466,"tensor(1.2629, device='cuda:0')",0.6488
110,1442.7059005498886,0.39312,"tensor(0.9716, device='cuda:0')",0.6232
111,1432.1536910533905,0.38678,"tensor(1.1834, device='cuda:0')",0.6621
112,1421.6981963515282,0.40726,"tensor(0.7694, device='cuda:0')",0.7297
113,1436.1804933547974,0.3998,"tensor(0.8774, device='cuda:0')",0.6517
114,1444.5171901583672,0.39096,"tensor(0.9100, device='cuda:0')",0.6981
115,1431.415968477726,0.3977,"tensor(0.8900, device='cuda:0')",0.6797
116,1432.9444570541382,0.393,"tensor(1.0835, device='cuda:0')",0.5913
117,1445.6707493066788,0.38638,"tensor(1.0191, device='cuda:0')",0.6849
118,1444.710823059082,0.3965,"tensor(1.1687, device='cuda:0')",0.6457
119,1422.962781727314,0.3979,"tensor(1.1200, device='cuda:0')",0.588
120,1425.2904829382896,0.40454,"tensor(0.7156, device='cuda:0')",0.6844
121,1421.5420698523521,0.40554,"tensor(0.6697, device='cuda:0')",0.6257
122,1437.770871937275,0.3931,"tensor(0.7660, device='cuda:0')",0.7304
123,1440.6265648007393,0.39544,"tensor(1.2169, device='cuda:0')",0.6463
124,1427.3504882454872,0.4,"tensor(1.1369, device='cuda:0')",0.6541
125,1332.3484022915363,0.45816,"tensor(0.6492, device='cuda:0')",0.7989
126,1316.1250935196877,0.463,"tensor(0.6242, device='cuda:0')",0.8081
127,1286.638779014349,0.48678,"tensor(0.5811, device='cuda:0')",0.8109
128,1296.170888364315,0.47712,"tensor(0.5841, device='cuda:0')",0.8308
129,1280.7648526728153,0.48842,"tensor(0.5678, device='cuda:0')",0.8324
130,1286.6966328918934,0.47978,"tensor(0.4840, device='cuda:0')",0.8367
131,1263.2643574029207,0.49432,"tensor(0.5920, device='cuda:0')",0.8289
132,1273.344475865364,0.50316,"tensor(0.6764, device='cuda:0')",0.8277
133,1258.6978695094585,0.50332,"tensor(0.3763, device='cuda:0')",0.8319
134,1241.5088881254196,0.51338,"tensor(0.6257, device='cuda:0')",0.8349
135,1265.6307525932789,0.4911,"tensor(0.4448, device='cuda:0')",0.8338
136,1265.3324081897736,0.49612,"tensor(0.5232, device='cuda:0')",0.836
137,1249.5240941941738,0.50312,"tensor(0.5324, device='cuda:0')",0.8353
138,1233.5897201001644,0.5109,"tensor(0.4877, device='cuda:0')",0.8516
139,1215.3662041723728,0.52628,"tensor(0.4387, device='cuda:0')",0.8286
140,1244.0326039493084,0.5135,"tensor(0.5594, device='cuda:0')",0.8437
141,1222.4975550621748,0.51904,"tensor(0.4982, device='cuda:0')",0.8426
142,1242.6303161084652,0.50788,"tensor(0.3910, device='cuda:0')",0.8434
143,1250.533069819212,0.49336,"tensor(0.4091, device='cuda:0')",0.8332
144,1230.1557925343513,0.51282,"tensor(0.3653, device='cuda:0')",0.8458
145,1235.0000008642673,0.50584,"tensor(0.4225, device='cuda:0')",0.8369
146,1247.8162880837917,0.5048,"tensor(0.4138, device='cuda:0')",0.8404
147,1224.262745410204,0.51536,"tensor(0.5218, device='cuda:0')",0.8296
148,1241.7065498828888,0.50166,"tensor(0.3563, device='cuda:0')",0.8435
149,1227.90847620368,0.5166,"tensor(0.2707, device='cuda:0')",0.8363
150,1251.5878367424011,0.5045,"tensor(0.3531, device='cuda:0')",0.8456
151,1235.4833035767078,0.50824,"tensor(0.3239, device='cuda:0')",0.8244
152,1219.5275129973888,0.51966,"tensor(0.3654, device='cuda:0')",0.839
153,1238.4620127677917,0.51026,"tensor(0.4331, device='cuda:0')",0.8535
154,1229.4187107980251,0.51754,"tensor(0.4863, device='cuda:0')",0.8205
155,1225.0799354612827,0.5092,"tensor(0.5426, device='cuda:0')",0.8461
156,1218.1647424697876,0.51938,"tensor(0.3522, device='cuda:0')",0.832
157,1216.2947581708431,0.52506,"tensor(0.4320, device='cuda:0')",0.839
158,1204.4962571263313,0.52388,"tensor(0.5302, device='cuda:0')",0.8469
159,1217.4926373362541,0.51744,"tensor(0.4300, device='cuda:0')",0.8463
160,1218.8487516641617,0.51952,"tensor(0.4819, device='cuda:0')",0.8577
161,1215.4811109006405,0.52186,"tensor(0.2610, device='cuda:0')",0.8312
162,1216.2906030416489,0.5217,"tensor(0.3108, device='cuda:0')",0.8523
163,1228.6345672011375,0.50998,"tensor(0.3608, device='cuda:0')",0.8569
164,1228.9413075447083,0.51504,"tensor(0.3995, device='cuda:0')",0.8587
165,1225.5254965126514,0.51716,"tensor(0.3401, device='cuda:0')",0.8546
166,1218.3947462439537,0.52094,"tensor(0.3161, device='cuda:0')",0.8634
167,1206.7977651953697,0.52426,"tensor(0.4818, device='cuda:0')",0.8462
168,1226.5509924292564,0.51608,"tensor(0.4028, device='cuda:0')",0.8561
169,1208.1048622727394,0.5279,"tensor(0.1937, device='cuda:0')",0.8626
170,1209.9908373653889,0.52226,"tensor(0.3439, device='cuda:0')",0.8647
171,1192.5891852974892,0.53326,"tensor(0.3790, device='cuda:0')",0.8477
172,1206.880748540163,0.528,"tensor(0.3780, device='cuda:0')",0.8621
173,1185.3694964647293,0.545,"tensor(0.3839, device='cuda:0')",0.8624
174,1202.0029502809048,0.53362,"tensor(0.4033, device='cuda:0')",0.8582
175,1218.9560670554638,0.51728,"tensor(0.4304, device='cuda:0')",0.8647
176,1205.692712008953,0.52838,"tensor(0.4461, device='cuda:0')",0.8558
177,1201.354201465845,0.52704,"tensor(0.4770, device='cuda:0')",0.8253
178,1203.9337849915028,0.53854,"tensor(0.2757, device='cuda:0')",0.8649
179,1179.176101833582,0.54842,"tensor(0.4633, device='cuda:0')",0.8613
180,1207.2040674984455,0.52082,"tensor(0.3645, device='cuda:0')",0.8539
181,1183.1904694139957,0.54242,"tensor(0.2886, device='cuda:0')",0.8334
182,1176.6550650894642,0.54968,"tensor(0.4039, device='cuda:0')",0.8657
183,1194.9450263679028,0.53542,"tensor(0.2899, device='cuda:0')",0.8567
184,1175.4911968111992,0.5492,"tensor(0.2718, device='cuda:0')",0.8409
185,1180.0793725252151,0.54806,"tensor(0.4103, device='cuda:0')",0.8648
186,1179.5952314138412,0.54012,"tensor(0.4873, device='cuda:0')",0.8512
187,1199.4105981886387,0.52578,"tensor(0.2286, device='cuda:0')",0.864
188,1171.79697188735,0.54636,"tensor(0.1818, device='cuda:0')",0.8889
189,1121.456899046898,0.57448,"tensor(0.1748, device='cuda:0')",0.8968
190,1110.7958503067493,0.5797,"tensor(0.1694, device='cuda:0')",0.9027
191,1145.8713800758123,0.55808,"tensor(0.1724, device='cuda:0')",0.9038
192,1105.9826530218124,0.57924,"tensor(0.1363, device='cuda:0')",0.9026
193,1096.5519341528416,0.58894,"tensor(0.1814, device='cuda:0')",0.9042
194,1115.600078344345,0.58196,"tensor(0.1522, device='cuda:0')",0.9039
195,1093.484461516142,0.58366,"tensor(0.2185, device='cuda:0')",0.9054
196,1127.0098867714405,0.57356,"tensor(0.1519, device='cuda:0')",0.9065
197,1105.6220563650131,0.58014,"tensor(0.1443, device='cuda:0')",0.909
198,1085.478847593069,0.59544,"tensor(0.1593, device='cuda:0')",0.9049
199,1119.6132633388042,0.57406,"tensor(0.1677, device='cuda:0')",0.9041
200,1091.9480724185705,0.58554,"tensor(0.1490, device='cuda:0')",0.906
201,1096.7400003373623,0.57942,"tensor(0.1577, device='cuda:0')",0.9074
202,1113.7442477494478,0.5763,"tensor(0.1372, device='cuda:0')",0.913
203,1096.1612863838673,0.59814,"tensor(0.1447, device='cuda:0')",0.9088
204,1138.7009683698416,0.55916,"tensor(0.1591, device='cuda:0')",0.9108
205,1104.0909314602613,0.58558,"tensor(0.1253, device='cuda:0')",0.9038
206,1094.7067340761423,0.585,"tensor(0.1296, device='cuda:0')",0.9111
207,1108.839111506939,0.57562,"tensor(0.1925, device='cuda:0')",0.9072
208,1090.7974987626076,0.58394,"tensor(0.1220, device='cuda:0')",0.9075
209,1107.567475542426,0.57566,"tensor(0.0985, device='cuda:0')",0.9094
210,1097.6657157093287,0.59068,"tensor(0.1734, device='cuda:0')",0.9115
211,1080.729074448347,0.59492,"tensor(0.1046, device='cuda:0')",0.9149
212,1118.796638727188,0.58544,"tensor(0.1737, device='cuda:0')",0.9094
213,1105.4826963841915,0.56528,"tensor(0.1575, device='cuda:0')",0.9095
214,1092.8826225847006,0.58556,"tensor(0.1154, device='cuda:0')",0.917
215,1116.4500568807125,0.5787,"tensor(0.1209, device='cuda:0')",0.9117
216,1070.1661567837,0.5925,"tensor(0.0977, device='cuda:0')",0.9142
217,1096.9451683312654,0.57998,"tensor(0.1474, device='cuda:0')",0.9113
218,1068.4384440779686,0.60344,"tensor(0.1762, device='cuda:0')",0.9096
219,1079.4656636714935,0.59436,"tensor(0.1502, device='cuda:0')",0.9135
220,1061.24591691792,0.61396,"tensor(0.0904, device='cuda:0')",0.9111
221,1083.5595806539059,0.59448,"tensor(0.1220, device='cuda:0')",0.9146
222,1074.709561124444,0.591,"tensor(0.0754, device='cuda:0')",0.9146
223,1085.256071150303,0.59572,"tensor(0.1048, device='cuda:0')",0.9131
224,1055.1661249026656,0.61072,"tensor(0.0895, device='cuda:0')",0.9145
225,1073.125484019518,0.60502,"tensor(0.1019, device='cuda:0')",0.9134
226,1091.630860388279,0.59394,"tensor(0.0744, device='cuda:0')",0.9126
227,1110.1144352555275,0.57738,"tensor(0.1479, device='cuda:0')",0.9175
228,1089.0577971413732,0.58848,"tensor(0.1027, device='cuda:0')",0.916
229,1060.5188900381327,0.60914,"tensor(0.1042, device='cuda:0')",0.9196
230,1059.706407085061,0.60688,"tensor(0.0896, device='cuda:0')",0.9156
231,1058.6903643459082,0.6061,"tensor(0.0749, device='cuda:0')",0.9171
232,1096.6040423512459,0.58354,"tensor(0.1082, device='cuda:0')",0.9172
233,1084.4845227003098,0.58736,"tensor(0.1548, device='cuda:0')",0.9142
234,1085.1851124316454,0.59408,"tensor(0.1272, device='cuda:0')",0.9157
235,1056.6096134856343,0.61086,"tensor(0.1072, device='cuda:0')",0.9124
236,1074.7217088341713,0.59182,"tensor(0.0813, device='cuda:0')",0.9156
237,1067.5768318921328,0.60276,"tensor(0.1288, device='cuda:0')",0.9126
238,1066.2212494313717,0.60212,"tensor(0.0726, device='cuda:0')",0.9122
239,1053.5849832743406,0.61462,"tensor(0.1120, device='cuda:0')",0.9131
240,1084.4669033437967,0.59224,"tensor(0.0860, device='cuda:0')",0.9091
241,1067.0136374980211,0.60538,"tensor(0.0821, device='cuda:0')",0.9171
242,1085.0371784865856,0.59952,"tensor(0.1159, device='cuda:0')",0.9175
243,1073.3219242542982,0.6004,"tensor(0.0920, device='cuda:0')",0.9167
244,1065.947259515524,0.60284,"tensor(0.1165, device='cuda:0')",0.915
245,1070.2073375731707,0.5939,"tensor(0.1149, device='cuda:0')",0.9127
246,1063.6728945374489,0.6132,"tensor(0.1137, device='cuda:0')",0.918
247,1064.1850441098213,0.61128,"tensor(0.1196, device='cuda:0')",0.9195
248,1050.2736438661814,0.60556,"tensor(0.1038, device='cuda:0')",0.916
249,1060.3354928344488,0.60704,"tensor(0.1534, device='cuda:0')",0.917
