dataset,cifar10
model_type,resnet18
batch_size,64
epochs,250
lr,0.25
momentum,0.9
seed,1
resume,False
lr_decay,0.0001
cutmix,True
cutshift,False
featuregroup,False
featureshift,False
featuremix,False
beta,1.0
mix_prob,1.0
""
epoch,train_loss,train_acc,test_loss,test_acc
0,1791.3184617757797,0.175,"tensor(1.6598, device='cuda:0')",0.2998
1,1605.819659113884,0.24384,"tensor(1.4056, device='cuda:0')",0.3923
2,1534.0048764944077,0.2928,"tensor(1.5432, device='cuda:0')",0.4403
3,1481.6733683347702,0.32678,"tensor(1.5250, device='cuda:0')",0.4447
4,1399.7018456459045,0.37744,"tensor(1.3365, device='cuda:0')",0.5826
5,1312.8623697161674,0.42776,"tensor(1.0787, device='cuda:0')",0.6068
6,1262.9328960180283,0.44918,"tensor(1.2151, device='cuda:0')",0.5842
7,1215.7698513269424,0.47372,"tensor(0.8278, device='cuda:0')",0.6526
8,1191.4478668570518,0.48592,"tensor(0.5759, device='cuda:0')",0.6868
9,1146.8800521492958,0.51058,"tensor(0.8743, device='cuda:0')",0.6661
10,1130.8526675701141,0.51326,"tensor(0.8796, device='cuda:0')",0.6961
11,1100.642951309681,0.5182,"tensor(0.7345, device='cuda:0')",0.7459
12,1080.7024798989296,0.53882,"tensor(0.7526, device='cuda:0')",0.7403
13,1069.9547283649445,0.53908,"tensor(0.8910, device='cuda:0')",0.7124
14,1056.0974289178848,0.54876,"tensor(0.3791, device='cuda:0')",0.7153
15,1028.3906348645687,0.56014,"tensor(0.9621, device='cuda:0')",0.7414
16,1039.7165333330631,0.55376,"tensor(0.7486, device='cuda:0')",0.6786
17,1023.5848186016083,0.5548,"tensor(0.4579, device='cuda:0')",0.7737
18,1021.6358944773674,0.56234,"tensor(0.6938, device='cuda:0')",0.7158
19,1007.7861830592155,0.5676,"tensor(0.6862, device='cuda:0')",0.7612
20,994.3498402535915,0.57566,"tensor(0.8431, device='cuda:0')",0.7761
21,1000.6999341845512,0.56396,"tensor(0.7274, device='cuda:0')",0.7697
22,1011.917724698782,0.57146,"tensor(0.5872, device='cuda:0')",0.7987
23,975.7599011361599,0.58686,"tensor(0.4302, device='cuda:0')",0.7701
24,971.6284314393997,0.58346,"tensor(0.5163, device='cuda:0')",0.7902
25,977.5093245506287,0.58348,"tensor(0.7338, device='cuda:0')",0.7744
26,978.9177201092243,0.57824,"tensor(0.5024, device='cuda:0')",0.8139
27,974.834166020155,0.57918,"tensor(0.5032, device='cuda:0')",0.7825
28,957.3179729580879,0.58916,"tensor(0.5085, device='cuda:0')",0.7984
29,956.2472750246525,0.5978,"tensor(0.6934, device='cuda:0')",0.8189
30,956.1101630628109,0.59038,"tensor(0.6423, device='cuda:0')",0.8091
31,943.7024592459202,0.60634,"tensor(0.6851, device='cuda:0')",0.8335
32,962.2699910700321,0.58974,"tensor(0.7668, device='cuda:0')",0.7968
33,937.2032994329929,0.5933,"tensor(0.5002, device='cuda:0')",0.7911
34,934.1050172150135,0.61046,"tensor(0.6825, device='cuda:0')",0.8009
35,929.9241844117641,0.60312,"tensor(0.8173, device='cuda:0')",0.8144
36,946.5620792806149,0.5923,"tensor(0.8856, device='cuda:0')",0.8027
37,932.288613140583,0.6057,"tensor(0.9416, device='cuda:0')",0.7515
38,942.6904156804085,0.59224,"tensor(0.4946, device='cuda:0')",0.8155
39,920.5313051640987,0.61366,"tensor(0.5790, device='cuda:0')",0.7971
40,911.8704950213432,0.62036,"tensor(0.7612, device='cuda:0')",0.8035
41,916.8382143378258,0.61146,"tensor(1.0179, device='cuda:0')",0.7708
42,930.2629033923149,0.60098,"tensor(0.9316, device='cuda:0')",0.7803
43,917.2106528282166,0.61378,"tensor(0.7005, device='cuda:0')",0.7825
44,912.2593556046486,0.6167,"tensor(0.6951, device='cuda:0')",0.7934
45,920.3877066969872,0.60638,"tensor(0.8079, device='cuda:0')",0.8113
46,920.0326351225376,0.6053,"tensor(0.4570, device='cuda:0')",0.8172
47,917.0931514501572,0.60682,"tensor(0.7016, device='cuda:0')",0.8211
48,920.8076651394367,0.60612,"tensor(0.6392, device='cuda:0')",0.8209
49,899.1523013412952,0.62306,"tensor(0.5101, device='cuda:0')",0.7716
50,911.7951739430428,0.60876,"tensor(0.3793, device='cuda:0')",0.8413
51,915.5099224150181,0.60742,"tensor(0.6372, device='cuda:0')",0.7894
52,915.3194139897823,0.60766,"tensor(0.5542, device='cuda:0')",0.7872
53,912.5379949212074,0.61524,"tensor(0.7281, device='cuda:0')",0.783
54,908.9948700368404,0.61234,"tensor(0.5945, device='cuda:0')",0.8214
55,902.1449571549892,0.6221,"tensor(0.2866, device='cuda:0')",0.8028
56,903.1301417350769,0.61282,"tensor(0.5343, device='cuda:0')",0.7522
